NEU_DATUM;AUFTRAGSNR;AUFTRAGSPOS;ARTIKELNR;BEGINN_ZEIT;ENDE_ZEIT;PERS_NR;LHM_TYP;MENGE_IST;GEWICHT_SOLL;VOLUMEN_KOLLI;PALNR;KUNDENNR;warehouse;area;aisle;house;place;picklocation
06.09.2024;2104;41;889;11:22:03;11:22:10;70;40;6;7,006;11,608;3,43881E+17;374;51;1;4;20;53;2053
06.09.2024;2104;42;540;11:22:11;11:22:26;70;40;6;9,039;15,672;3,43881E+17;374;51;1;4;20;70;2070
06.09.2024;2104;43;490;11:22:26;11:22:39;70;40;24;12,814;18,853;3,43881E+17;374;51;1;4;21;4;2104
06.09.2024;2104;44;1046;11:22:39;11:23:10;70;40;6;7,113;11,174;3,43881E+17;374;51;1;4;22;30;2230
06.09.2024;2104;45;631;11:23:10;11:23:24;70;40;6;7,821;13,309;3,43881E+17;374;51;1;4;23;52;2352
06.09.2024;2104;46;7;11:23:24;11:23:55;70;40;24;12,565;19,37;3,43881E+17;374;51;1;4;28;4;2804
06.09.2024;2104;47;15;11:23:55;11:24:42;70;40;72;37,941;19,21;3,43881E+17;374;51;1;4;30;0;3000
06.09.2024;2104;48;9;11:24:42;11:25:17;70;40;96;50,048;18,91;3,43881E+17;374;51;1;4;33;0;3300
06.09.2024;2104;49;8;11:25:17;11:25:42;70;40;72;37,428;18,807;3,43881E+17;374;51;1;4;34;0;3400
06.09.2024;2104;50;307;11:25:42;11:26:38;70;40;168;87,626;19,011;3,43881E+17;374;51;1;4;36;0;3600
06.09.2024;2104;51;334;11:26:38;11:27:45;70;40;24;12,76;18,576;3,43881E+17;374;51;1;4;40;0;4000
06.09.2024;2104;52;21;11:27:45;11:27:47;70;40;24;12,674;18,808;3,43881E+17;374;51;1;4;40;4;4004
06.09.2024;2104;53;1147;11:27:47;11:28:16;70;40;24;12,668;19,957;3,43881E+17;374;51;1;5;1;4;104
06.09.2024;2104;54;967;11:28:16;11:28:52;70;40;24;12,948;19,582;3,43881E+17;374;51;1;5;3;2;302
06.09.2024;2104;55;495;11:28:52;11:30:22;70;40;12;7,339;11,066;3,43881E+17;374;51;1;5;12;2;1202
06.09.2024;2104;56;262;11:30:22;11:30:23;70;40;24;8,977;14,273;3,43881E+17;374;51;1;5;15;0;1500
06.09.2024;2104;57;971;11:30:23;11:30:41;70;40;12;3,23;5,114;3,43881E+17;374;51;1;5;18;2;1802
06.09.2024;2104;58;545;11:30:41;11:31:12;70;40;12;4,276;6,342;3,43881E+17;374;51;1;5;27;0;2700
06.09.2024;2104;59;328;11:31:12;11:31:30;70;40;12;4,275;6,685;3,43881E+17;374;51;1;5;29;2;2902
06.09.2024;2104;60;512;11:31:30;11:32:01;70;40;24;6,594;9,868;3,43881E+17;374;51;1;5;36;4;3604
06.09.2024;2104;61;839;11:32:01;11:32:37;70;40;48;17,306;12,675;3,43881E+17;374;51;1;5;37;0;3700
06.09.2024;2104;62;897;11:32:37;11:32:53;70;40;72;19,425;10,11;3,43881E+17;374;51;1;5;37;2;3702
06.09.2024;2104;63;202;11:32:54;11:33:27;70;40;48;12,664;10,11;3,43881E+17;374;51;1;5;39;2;3902
06.09.2024;2104;64;86;11:33:27;11:33:54;70;40;8;13,534;10,594;3,43881E+17;374;51;1;5;41;4;4104
06.09.2024;2104;65;1117;11:33:54;11:34:21;70;40;12;2,654;4,183;3,43881E+17;374;51;1;6;1;2;102
06.09.2024;2104;66;1165;11:34:21;11:34:46;70;40;12;3,19;5,091;3,43881E+17;374;51;1;6;3;0;300
06.09.2024;2104;67;168;11:34:46;11:34:58;70;40;12;4,158;6,611;3,43881E+17;374;51;1;6;3;5;305
06.09.2024;2104;68;437;11:34:58;11:35:37;70;40;72;25,677;13,693;3,43881E+17;374;51;1;6;4;4;404
06.09.2024;2104;69;457;11:35:38;11:35:50;70;40;24;8,719;13,466;3,43881E+17;374;51;1;6;5;2;502
06.09.2024;2104;70;66;11:35:50;11:36:09;70;40;12;4,238;7,011;3,43881E+17;374;51;1;6;9;2;902
06.09.2024;2104;71;1183;11:36:09;11:36:21;70;40;24;8,543;13,27;3,43881E+17;374;51;1;6;10;4;1004
06.09.2024;2104;72;804;11:36:21;11:36:37;70;40;6;12,732;17,516;3,43881E+17;374;51;1;6;14;0;1400
06.09.2024;2104;73;1134;11:36:37;11:36:49;70;40;6;12,88;17,605;3,43881E+17;374;51;1;6;15;2;1502
06.09.2024;2104;74;270;11:36:49;11:37:06;70;40;6;12,769;16,365;3,43881E+17;374;51;1;6;18;2;1802
06.09.2024;2104;75;106;11:37:06;11:37:30;70;40;10;10,454;16,352;3,43881E+17;374;51;1;6;21;4;2104
06.09.2024;2104;76;459;11:37:30;11:37:54;70;40;12;12,749;16,668;3,43881E+17;374;51;1;6;24;0;2400
06.09.2024;2104;77;846;11:37:54;11:38:25;70;40;6;13,202;21,932;3,43881E+17;374;51;1;6;38;4;3804
06.09.2024;2105;2;1097;11:22:55;11:23:11;35;40;12;18,504;15,33;3,43881E+17;374;51;7;7;5;4;504
06.09.2024;2105;3;182;11:23:11;11:23:32;35;40;6;8,07;13,892;3,43881E+17;374;51;7;7;10;0;1000
06.09.2024;2105;4;204;11:23:33;11:23:38;35;40;6;9,306;16,935;3,43881E+17;374;51;7;7;12;2;1202
06.09.2024;2105;5;203;11:23:38;11:23:48;35;40;12;18,738;16,965;3,43881E+17;374;51;7;7;13;0;1300
06.09.2024;2105;6;440;11:23:48;11:24:09;35;40;36;55,284;13,873;3,43881E+17;374;51;7;7;14;2;1402
06.09.2024;2105;7;441;11:24:09;11:24:18;35;40;6;9,208;15,683;3,43881E+17;374;51;7;7;15;4;1504
06.09.2024;2105;8;726;11:24:18;11:24:30;35;40;12;15,896;13,09;3,43881E+17;374;51;7;7;16;0;1600
06.09.2024;2105;9;1112;11:24:30;11:24:51;35;40;30;45,395;16,004;3,43881E+17;374;51;7;7;20;0;2000
06.09.2024;2105;10;610;11:24:51;11:24:58;35;40;6;7,814;13,783;3,43881E+17;374;51;7;7;21;0;2100
06.09.2024;2105;11;186;11:24:58;11:25:13;35;40;12;18,726;14,342;3,43881E+17;374;51;7;7;22;0;2200
06.09.2024;2105;12;78;11:25:13;11:25:15;35;40;6;8,073;13,837;3,43881E+17;374;51;7;7;22;2;2202
06.09.2024;2105;13;77;11:25:15;11:25:26;35;40;6;8,099;14,647;3,43881E+17;374;51;7;7;23;0;2300
06.09.2024;2105;14;981;11:25:26;11:25:32;35;40;12;18,588;14,503;3,43881E+17;374;51;7;7;25;0;2500
06.09.2024;2105;15;1074;11:25:32;11:25:35;35;40;6;7,824;14,461;3,43881E+17;374;51;7;7;28;0;2800
06.09.2024;2105;16;312;11:25:35;11:26:01;35;40;6;7,776;13,934;3,43881E+17;374;51;7;7;36;2;3602
06.09.2024;2105;17;860;11:26:01;11:26:16;35;40;8;12,63;12,348;3,43881E+17;374;51;7;7;39;0;3900
06.09.2024;2105;18;320;11:26:16;11:26:57;35;40;18;28,164;15,909;3,43881E+17;374;51;7;8;9;0;900
06.09.2024;2105;19;302;11:26:57;11:27:34;35;40;36;56,328;17,263;3,43881E+17;374;51;7;8;9;2;902
06.09.2024;2105;20;60;11:27:34;11:27:51;35;40;6;9,257;17,136;3,43881E+17;374;51;7;8;17;2;1702
06.09.2024;2105;22;1103;11:27:51;11:28:38;35;40;6;6,402;9,871;3,43881E+17;374;51;7;8;27;0;2700
06.09.2024;2105;23;476;11:28:38;11:29:00;35;40;42;43,918;11,627;3,43881E+17;374;51;7;8;27;2;2702
06.09.2024;2105;24;158;11:29:00;11:29:02;35;40;6;6,307;9,732;3,43881E+17;374;51;7;8;29;2;2902
06.09.2024;2105;25;1111;11:29:02;11:29:19;35;40;12;13,114;11,664;3,43881E+17;374;51;7;8;32;2;3202
06.09.2024;2105;26;1071;11:29:19;11:29:28;35;40;4;5,242;7,978;3,43881E+17;374;51;7;8;34;2;3402
06.09.2024;2105;27;1163;11:29:28;11:29:39;35;40;18;18,987;10,703;3,43881E+17;374;51;7;8;37;2;3702
06.09.2024;2105;28;266;11:29:39;11:30:18;35;40;6;4,92;9,398;3,43881E+17;374;51;7;8;43;0;4300
06.09.2024;2105;29;973;11:30:18;11:30:28;35;40;6;6,337;12,188;3,43881E+17;374;51;7;8;44;4;4404
06.09.2024;2105;30;145;11:30:28;11:30:56;35;40;30;31,53;11,369;3,43881E+17;374;51;7;8;46;0;4600
06.09.2024;2105;31;603;11:30:56;11:30:57;35;40;6;6,18;17,514;3,43881E+17;374;51;7;8;46;2;4602
06.09.2024;2105;32;144;11:30:57;11:31:15;35;40;36;37,482;11,861;3,43881E+17;374;51;7;8;46;4;4604
06.09.2024;2106;1;115;11:09:59;11:29:17;13;40;6;8,976;17,941;3,43881E+17;310;51;1;1;2;2;202
06.09.2024;2106;2;265;11:29:17;11:29:29;13;40;6;8,277;17,487;3,43881E+17;310;51;1;1;10;0;1000
06.09.2024;2106;3;94;11:29:29;11:30:15;13;40;6;7,254;11,97;3,43881E+17;310;51;1;1;22;4;2204
06.09.2024;2106;4;1215;11:30:15;11:30:39;13;40;6;7,68;14,791;3,43881E+17;310;51;1;1;38;0;3800
06.09.2024;2106;5;245;11:30:39;11:31:06;13;40;12;14,288;11,562;3,43881E+17;310;51;1;2;2;2;202
06.09.2024;2106;6;978;11:31:06;11:31:22;13;40;6;7,632;13,591;3,43881E+17;310;51;1;2;4;0;400
06.09.2024;2106;7;918;11:31:22;11:31:37;13;40;6;7,542;13,06;3,43881E+17;310;51;1;2;8;4;804
06.09.2024;2106;8;359;11:31:37;11:31:50;13;40;6;8,907;14,943;3,43881E+17;310;51;1;2;9;2;902
06.09.2024;2106;9;762;11:31:51;11:32:05;13;40;6;6,91;12,168;3,43881E+17;310;51;1;2;13;2;1302
06.09.2024;2106;10;101;11:32:05;11:32:32;13;40;6;6,745;10,745;3,43881E+17;310;51;1;2;22;4;2204
06.09.2024;2106;11;779;11:32:32;11:33:04;13;40;6;9,421;16,148;3,43881E+17;310;51;1;2;38;0;3800
06.09.2024;2106;12;1170;11:33:04;11:33:06;13;40;6;6,761;9,821;3,43881E+17;310;51;1;2;38;4;3804
06.09.2024;2106;13;92;11:33:06;11:33:39;13;40;6;6,77;14,81;3,43881E+17;310;51;1;2;41;0;4100
06.09.2024;2106;14;542;11:33:39;11:34:15;13;40;6;7,357;11,094;3,43881E+17;310;51;1;3;6;2;602
06.09.2024;2106;15;843;11:34:16;11:34:38;13;40;6;6,279;10,326;3,43881E+17;310;51;1;3;22;4;2204
06.09.2024;2106;16;112;11:34:38;11:34:54;13;40;6;6,698;13,443;3,43881E+17;310;51;1;3;25;5;2505
06.09.2024;2106;17;800;11:34:54;11:35:45;13;40;6;6,109;11,463;3,43881E+17;310;51;1;3;26;5;2605
06.09.2024;2106;18;562;11:35:45;11:35:46;13;40;6;7,181;12,156;3,43881E+17;310;51;1;3;29;4;2904
06.09.2024;2106;19;808;11:35:46;11:36:36;13;40;6;3,756;7,351;3,43881E+17;310;51;1;3;33;1;3301
06.09.2024;2106;20;67;11:36:36;11:36:59;13;40;6;6,643;12,558;3,43881E+17;310;51;1;3;37;4;3704
06.09.2024;2106;21;1052;11:36:59;11:37:20;13;40;6;6,679;11,062;3,43881E+17;310;51;1;3;38;1;3801
06.09.2024;2106;22;1076;11:37:20;11:37:35;13;40;6;6,365;11,416;3,43881E+17;310;51;1;3;41;4;4104
06.09.2024;2106;23;326;11:37:35;11:37:56;13;40;12;5,985;8,417;3,43881E+17;310;51;1;4;1;0;100
06.09.2024;2106;24;801;11:37:56;11:38:10;13;40;1;2,032;3,257;3,43881E+17;310;51;1;4;4;4;404
06.09.2024;2106;25;75;11:38:10;11:38:26;13;40;6;8,193;9,072;3,43881E+17;310;51;1;4;7;4;704
06.09.2024;2106;26;777;11:38:26;11:38:41;13;40;24;10,032;8,912;3,43881E+17;310;51;1;4;8;0;800
06.09.2024;2106;27;714;11:38:41;11:40:21;13;40;24;10,594;19,056;3,43881E+17;310;51;1;4;15;2;1502
06.09.2024;2106;28;490;11:40:21;11:40:59;13;40;24;12,814;18,853;3,43881E+17;310;51;1;4;21;4;2104
06.09.2024;2106;29;268;11:40:59;11:41:43;13;40;6;7,169;11,502;3,43881E+17;310;51;1;4;23;60;2360
06.09.2024;2106;30;396;11:41:44;11:42:19;13;40;24;12,457;19,087;3,43881E+17;310;51;1;4;26;2;2602
06.09.2024;2106;31;7;11:42:19;11:42:42;13;40;24;12,565;19,37;3,43881E+17;310;51;1;4;28;4;2804
06.09.2024;2106;32;9;11:42:42;11:43:08;13;40;48;25,024;18,91;3,43881E+17;310;51;1;4;33;0;3300
06.09.2024;2106;33;307;11:43:08;11:43:32;13;40;24;12,518;19,011;3,43881E+17;310;51;1;4;36;0;3600
06.09.2024;2106;34;280;11:43:32;11:44:09;13;40;12;6,618;10,023;3,43881E+17;310;51;1;5;9;2;902
06.09.2024;2106;35;133;11:44:10;11:44:10;13;40;24;9,311;14,161;3,43881E+17;310;51;1;5;14;0;1400
06.09.2024;2106;36;262;11:44:10;11:44:26;13;40;24;8,977;14,273;3,43881E+17;310;51;1;5;15;0;1500
06.09.2024;2106;37;1126;11:44:26;11:44:34;13;40;24;8,634;13,216;3,43881E+17;310;51;1;5;15;4;1504
06.09.2024;2106;38;1130;11:44:34;11:44:43;13;40;12;6,56;9,824;3,43881E+17;310;51;1;5;16;2;1602
06.09.2024;2106;39;287;11:44:43;11:44:51;13;40;24;6,529;9,751;3,43881E+17;310;51;1;5;19;0;1900
06.09.2024;2106;40;1087;11:44:51;11:44:53;13;40;24;8,303;12,896;3,43881E+17;310;51;1;5;25;0;2500
06.09.2024;2106;41;328;11:44:53;11:45:41;13;40;12;4,275;6,685;3,43881E+17;310;51;1;5;29;2;2902
06.09.2024;2106;42;518;11:45:41;11:46:33;13;40;24;8,598;12,592;3,43881E+17;310;51;1;5;34;0;3400
06.09.2024;2106;43;983;11:46:33;11:46:36;13;40;24;8,645;12,996;3,43881E+17;310;51;1;5;36;0;3600
06.09.2024;2106;44;1044;11:46:36;11:47:21;13;40;4;8,662;13,159;3,43881E+17;310;51;1;5;40;4;4004
06.09.2024;2106;45;961;11:47:22;11:47:23;13;40;24;12,608;19,634;3,43881E+17;310;51;1;5;41;0;4100
06.09.2024;2106;46;536;11:47:23;11:47:42;13;40;24;8,976;13,366;3,43881E+17;310;51;1;5;42;4;4204
06.09.2024;2106;47;1049;11:47:43;11:48:28;13;40;12;4,339;10,016;3,43881E+17;310;51;1;6;2;3;203
06.09.2024;2106;48;1092;11:48:28;11:49:08;13;40;12;4,123;6,773;3,43881E+17;310;51;1;6;3;1;301
06.09.2024;2106;49;271;11:49:08;11:50:48;13;40;6;12,734;17,419;3,43881E+17;310;51;1;6;13;0;1300
06.09.2024;2106;50;177;11:50:48;11:51:11;13;40;8;12,872;14,803;3,43881E+17;310;51;1;6;15;0;1500
06.09.2024;2106;51;792;11:51:11;11:51:39;13;40;3;15,794;28,682;3,43881E+17;310;51;1;6;20;2;2002
06.09.2024;2106;52;1024;11:51:39;11:52:02;13;40;8;8,75;12,514;3,43881E+17;310;51;1;6;23;4;2304
06.09.2024;2106;53;478;11:52:02;11:52:21;13;40;6;12,682;15,789;3,43881E+17;310;51;1;6;28;2;2802
06.09.2024;2106;54;532;11:52:21;11:52:39;13;40;9;7,549;89,221;3,43881E+17;310;51;1;6;36;0;3600
06.09.2024;2106;55;1077;11:52:39;11:53:03;13;40;200;9,552;36,811;3,43881E+17;310;51;1;6;38;0;3800
06.09.2024;2106;56;1000;11:53:03;11:53:24;13;40;8;6,841;87,451;3,43881E+17;310;51;1;6;42;0;4200
06.09.2024;2107;1;957;11:40:49;11:41:21;25;40;18;24,976;127,368;3,43881E+17;310;51;7;7;0;3;3
06.09.2024;2107;3;895;11:25:33;11:25:47;25;40;6;6,299;9,343;3,43881E+17;310;51;7;7;3;4;304
06.09.2024;2107;4;1220;11:25:47;11:25:48;25;40;6;10,712;18,985;3,43881E+17;310;51;7;7;4;2;402
06.09.2024;2107;5;1097;11:25:48;11:26:05;25;40;24;37,008;15,33;3,43881E+17;310;51;7;7;5;4;504
06.09.2024;2107;6;937;11:29:42;11:30:30;25;39;6;7,727;12,797;3,43881E+17;310;51;7;7;6;2;602
06.09.2024;2107;7;940;11:26:05;11:26:15;25;40;6;9,308;14,127;3,43881E+17;310;51;7;7;9;4;904
06.09.2024;2107;8;953;11:26:16;11:26:17;25;40;6;7,996;13,353;3,43881E+17;310;51;7;7;12;0;1200
06.09.2024;2107;9;203;11:26:17;11:26:25;25;40;6;9,369;16,965;3,43881E+17;310;51;7;7;13;0;1300
06.09.2024;2107;10;501;11:26:25;11:26:26;25;40;6;9,318;16,167;3,43881E+17;310;51;7;7;13;2;1302
06.09.2024;2107;11;489;11:26:26;11:26:38;25;40;6;9,236;16,402;3,43881E+17;310;51;7;7;13;4;1304
06.09.2024;2107;12;1120;11:26:38;11:26:39;25;40;6;9,198;15,847;3,43881E+17;310;51;7;7;14;0;1400
06.09.2024;2107;13;440;11:26:39;11:26:39;25;40;6;9,214;13,873;3,43881E+17;310;51;7;7;14;2;1402
06.09.2024;2107;14;46;11:26:40;11:26:56;25;39;6;9,298;15,721;3,43881E+17;310;51;7;7;14;4;1404
06.09.2024;2107;15;441;11:26:56;11:27:23;25;39;30;46,04;15,683;3,43881E+17;310;51;7;7;15;4;1504
06.09.2024;2107;16;477;11:27:23;11:27:24;25;40;6;6,368;12,802;3,43881E+17;310;51;7;7;16;2;1602
06.09.2024;2107;17;118;11:27:24;11:27:30;25;40;6;9,541;16,621;3,43881E+17;310;51;7;7;17;4;1704
06.09.2024;2107;18;167;11:27:30;11:27:32;25;39;6;9,382;15,591;3,43881E+17;310;51;7;7;19;4;1904
06.09.2024;2107;19;1112;11:27:32;11:27:56;25;40;18;27,237;16,004;3,43881E+17;310;51;7;7;20;0;2000
06.09.2024;2107;20;59;11:27:56;11:28:09;25;40;12;18,56;16,985;3,43881E+17;310;51;7;7;20;4;2004
06.09.2024;2107;21;610;11:28:09;11:28:10;25;40;6;7,814;13,783;3,43881E+17;310;51;7;7;21;0;2100
06.09.2024;2107;22;1100;11:28:10;11:28:30;25;40;18;27,591;16,477;3,43881E+17;310;51;7;7;23;2;2302
06.09.2024;2107;23;981;11:28:30;11:28:31;25;39;6;9,294;14,503;3,43881E+17;310;51;7;7;25;0;2500
06.09.2024;2107;24;502;11:28:31;11:28:39;25;40;6;9,286;15,784;3,43881E+17;310;51;7;7;26;4;2604
06.09.2024;2107;25;1074;11:28:39;11:28:47;25;40;6;7,824;14,461;3,43881E+17;310;51;7;7;28;0;2800
06.09.2024;2107;26;1099;11:28:47;11:29:08;25;40;18;27,684;16,457;3,43881E+17;310;51;7;7;30;2;3002
06.09.2024;2107;27;1172;11:29:08;11:29:09;25;39;6;9,397;14,21;3,43881E+17;310;51;7;7;31;4;3104
06.09.2024;2107;28;1202;11:29:09;11:29:27;25;39;6;7,752;13;3,43881E+17;310;51;7;7;35;2;3502
06.09.2024;2107;30;159;11:29:27;11:29:42;25;39;12;18,594;10,114;3,43881E+17;310;51;7;7;38;0;3800
06.09.2024;2107;31;859;11:30:31;11:30:32;25;39;32;51,56;12,535;3,43881E+17;310;51;7;7;38;2;3802
06.09.2024;2107;32;860;11:30:32;11:30:41;25;39;8;12,63;12,348;3,43881E+17;310;51;7;7;39;0;3900
06.09.2024;2107;33;863;11:30:41;11:31:14;25;39;32;51,392;11,542;3,43881E+17;310;51;7;7;39;4;3904
06.09.2024;2107;36;588;11:31:14;11:31:35;25;39;4;6,201;12,91;3,43881E+17;310;51;7;7;42;0;4200
06.09.2024;2107;37;303;11:31:38;11:31:54;25;40;12;18,318;18,065;3,43881E+17;310;51;7;8;4;0;400
06.09.2024;2107;38;841;11:31:54;11:32:40;25;40;18;27,822;16,997;3,43881E+17;310;51;7;8;6;0;600
06.09.2024;2107;39;1105;11:32:40;11:33:01;25;40;6;9,426;16,414;3,43881E+17;310;51;7;8;7;0;700
06.09.2024;2107;40;290;11:33:01;11:33:24;25;40;18;27,741;17,41;3,43881E+17;310;51;7;8;8;0;800
06.09.2024;2107;41;61;11:33:24;11:33:25;25;40;6;9,307;16,824;3,43881E+17;310;51;7;8;8;2;802
06.09.2024;2107;42;320;11:33:25;11:33:54;25;40;30;46,94;15,909;3,43881E+17;310;51;7;8;9;0;900
06.09.2024;2107;43;302;11:33:54;11:33:55;25;40;6;9,388;17,263;3,43881E+17;310;51;7;8;9;2;902
06.09.2024;2107;44;211;11:33:55;11:34:08;25;40;6;9,37;15,204;3,43881E+17;310;51;7;8;11;0;1100
06.09.2024;2107;45;210;11:34:08;11:34:29;25;40;12;18,918;14,283;3,43881E+17;310;51;7;8;13;0;1300
06.09.2024;2107;46;209;11:34:30;11:35:08;25;40;6;9,481;13,387;3,43881E+17;310;51;7;8;15;0;1500
06.09.2024;2107;47;79;11:35:08;11:35:09;25;39;6;6,473;13,64;3,43881E+17;310;51;7;8;15;2;1502
06.09.2024;2107;48;319;11:35:09;11:35:24;25;40;18;28,446;16,697;3,43881E+17;310;51;7;8;16;2;1602
06.09.2024;2107;49;147;11:35:24;11:36:08;25;40;6;9,265;16,098;3,43881E+17;310;51;7;8;19;2;1902
06.09.2024;2107;50;911;11:36:08;11:36:10;25;40;12;18,088;14,905;3,43881E+17;310;51;7;8;20;2;2002
06.09.2024;2107;54;1103;11:36:10;11:36:21;25;40;12;12,804;9,871;3,43881E+17;310;51;7;8;27;0;2700
06.09.2024;2107;55;1009;11:36:21;11:36:42;25;40;6;6,44;11,592;3,43881E+17;310;51;7;8;29;0;2900
06.09.2024;2107;56;158;11:36:42;11:36:43;25;40;6;6,307;9,732;3,43881E+17;310;51;7;8;29;2;2902
06.09.2024;2107;57;864;11:36:43;11:37:15;25;40;6;6,336;9,086;3,43881E+17;310;51;7;8;32;0;3200
06.09.2024;2107;58;1010;11:37:15;11:37:24;25;40;6;7,706;12,732;3,43881E+17;310;51;7;8;33;0;3300
06.09.2024;2107;59;1190;11:37:24;11:37:25;25;40;6;7,834;12,855;3,43881E+17;310;51;7;8;33;4;3304
06.09.2024;2107;60;1104;11:37:25;11:37:35;25;40;12;12,67;11,023;3,43881E+17;310;51;7;8;35;0;3500
06.09.2024;2107;61;1053;11:37:35;11:37:51;25;39;6;9,163;14,553;3,43881E+17;310;51;7;8;35;4;3504
06.09.2024;2107;62;499;11:37:51;11:37:52;25;40;6;6,33;9,771;3,43881E+17;310;51;7;8;36;4;3604
06.09.2024;2107;63;500;11:37:52;11:38:06;25;40;6;6,323;9,078;3,43881E+17;310;51;7;8;37;4;3704
06.09.2024;2107;64;908;11:38:06;11:38:07;25;40;6;6,459;10,777;3,43881E+17;310;51;7;8;38;2;3802
06.09.2024;2107;65;856;11:38:07;11:38:26;25;40;12;12,708;23,739;3,43881E+17;310;51;7;8;38;4;3804
06.09.2024;2107;66;126;11:38:26;11:38:27;25;40;12;12,564;23,53;3,43881E+17;310;51;7;8;39;0;3900
06.09.2024;2107;67;857;11:38:27;11:38:37;25;39;12;12,72;25,662;3,43881E+17;310;51;7;8;41;4;4104
06.09.2024;2107;68;62;11:38:37;11:38:47;25;40;6;6,393;11,817;3,43881E+17;310;51;7;8;42;4;4204
06.09.2024;2107;69;63;11:38:47;11:39:16;25;40;6;6,432;11,567;3,43881E+17;310;51;7;8;43;2;4302
06.09.2024;2107;70;1090;11:39:16;11:40:04;25;39;6;6,492;14,996;3,43881E+17;310;51;7;8;45;0;4500
06.09.2024;2107;71;389;11:40:04;11:40:24;25;39;18;19,149;10,189;3,43881E+17;310;51;7;8;45;4;4504
06.09.2024;2107;72;491;11:40:24;11:40:34;25;40;6;6,21;12,4;3,43881E+17;310;51;7;8;47;2;4702
06.09.2024;2107;73;989;11:40:34;11:40:49;25;39;3;15,03;8,08;3,43881E+17;310;51;7;8;49;2;4902
06.09.2024;2108;1;842;09:46:50;09:47:49;37;39;6;8,55;13,421;3,43881E+17;87;51;1;1;4;2;402
06.09.2024;2108;2;955;09:47:49;09:48:25;37;39;6;6,749;10,962;3,43881E+17;87;51;1;1;16;4;1604
06.09.2024;2108;3;1030;09:48:25;09:48:51;37;39;6;6,981;11,401;3,43881E+17;87;51;1;1;22;2;2202
06.09.2024;2108;4;243;09:48:51;09:49:05;37;39;6;7,122;12,135;3,43881E+17;87;51;1;1;24;4;2404
06.09.2024;2108;6;244;09:49:06;09:50:40;37;39;6;8,538;17,258;3,43881E+17;87;51;1;1;35;4;3504
06.09.2024;2108;7;770;09:50:40;09:50:57;37;39;6;8,333;15,276;3,43881E+17;87;51;1;1;36;0;3600
06.09.2024;2108;8;791;09:50:57;10:01:16;37;39;6;9,392;19,303;3,43881E+17;87;51;1;1;38;4;3804
06.09.2024;2108;9;826;10:01:16;10:01:21;37;39;6;6,433;9,961;3,43881E+17;87;51;1;1;39;2;3902
06.09.2024;2108;10;829;10:01:21;10:01:39;37;39;6;8,103;14,05;3,43881E+17;87;51;1;1;41;2;4102
06.09.2024;2108;11;359;10:01:39;10:02:14;37;39;6;8,907;14,943;3,43881E+17;87;51;1;2;9;2;902
06.09.2024;2108;12;762;10:02:14;10:02:29;37;39;6;6,91;12,168;3,43881E+17;87;51;1;2;13;2;1302
06.09.2024;2108;13;124;10:02:29;10:03:00;37;39;6;4,518;6,438;3,43881E+17;87;51;1;2;29;0;2900
06.09.2024;2108;14;805;10:03:00;10:03:26;37;39;6;8,092;15,731;3,43881E+17;87;51;1;2;37;4;3704
06.09.2024;2108;15;776;10:03:27;10:03:55;37;39;6;6,831;9,874;3,43881E+17;87;51;1;3;4;4;404
06.09.2024;2108;16;468;10:03:55;10:04:07;37;39;12;6,025;10,364;3,43881E+17;87;51;1;3;5;0;500
06.09.2024;2108;17;272;10:04:07;10:04:13;37;39;6;9,331;17,522;3,43881E+17;87;51;1;3;7;0;700
06.09.2024;2108;18;376;10:04:14;10:04:35;37;39;12;4,933;8,086;3,43881E+17;87;51;1;3;10;4;1004
06.09.2024;2108;19;1209;10:04:35;10:06:07;37;39;6;6,923;11,322;3,43881E+17;87;51;1;3;23;4;2304
06.09.2024;2108;20;988;10:06:07;10:06:44;37;39;6;6,587;11,687;3,43881E+17;87;51;1;3;24;1;2401
06.09.2024;2108;21;743;10:06:44;10:07:04;37;39;6;8,792;14,882;3,43881E+17;87;51;1;3;30;0;3000
06.09.2024;2108;22;462;10:07:04;10:07:30;37;39;6;7,551;15,568;3,43881E+17;87;51;1;3;34;2;3402
06.09.2024;2108;23;845;10:07:30;10:07:59;37;39;8;8,533;13,513;3,43881E+17;87;51;1;3;39;2;3902
06.09.2024;2108;25;282;10:07:59;10:08:26;37;39;6;6,789;9,813;3,43881E+17;87;51;1;3;40;3;4003
06.09.2024;2108;26;246;10:08:26;10:09:27;37;39;12;5,948;9,223;3,43881E+17;87;51;1;4;10;4;1004
06.09.2024;2108;27;423;10:09:27;10:10:12;37;39;12;12,669;18,422;3,43881E+17;87;51;1;4;13;0;1300
06.09.2024;2108;28;268;10:10:12;10:11:29;37;39;6;7,169;11,502;3,43881E+17;87;51;1;4;23;60;2360
06.09.2024;2108;29;349;10:11:29;10:11:45;37;40;24;12,726;18,768;3,43881E+17;87;51;1;4;24;0;2400
06.09.2024;2108;30;12;10:11:45;10:12:06;37;40;24;12,613;19,513;3,43881E+17;87;51;1;4;29;2;2902
06.09.2024;2108;31;15;10:12:06;10:12:26;37;40;48;25,294;19,21;3,43881E+17;87;51;1;4;30;0;3000
06.09.2024;2108;32;9;10:12:26;10:12:54;37;40;48;25,024;18,91;3,43881E+17;87;51;1;4;33;0;3300
